date,rainfall,gwl,api
28-11-2016,0,7.71,556.22
29-11-2016,0,7.7,543.56
30-11-2016,0,7.7,530.89
01-12-2016,0,7.69,518.31
02-12-2016,0,7.69,505.7
03-12-2016,0,7.68,492.94
04-12-2016,0,7.68,480.56
05-12-2016,0,7.67,468.27
06-12-2016,0,7.67,455.59
07-12-2016,0,7.78,443.07
08-12-2016,0,7.89,431.2
09-12-2016,0,7.99,420.63
10-12-2016,0,8.1,410.11
11-12-2016,5,8.21,404.74
12-12-2016,9,8.43,403.32
13-12-2016,21,8.51,414.08
14-12-2016,0,8.29,403.48
15-12-2016,0,8.36,392.72
16-12-2016,18,8.31,400.22
17-12-2016,0,8.41,389.98
18-12-2016,0,8.5,379.92
19-12-2016,0,8.5,370.33
20-12-2016,3,8.51,363.78
21-12-2016,2,8.65,356.18
22-12-2016,0,8.66,346.53
23-12-2016,0,8.66,336.89
24-12-2016,0,8.75,327.24
25-12-2016,0,8.76,317.6
26-12-2016,0,8.77,307.96
27-12-2016,0,8.78,298.31
28-12-2016,0,8.78,288.67
29-12-2016,0,8.79,279.02
30-12-2016,0,8.8,269.38
31-12-2016,0,8.81,259.73
01-01-2017,0,8.82,250.09
02-01-2017,0,8.84,240.44
03-01-2017,6,8.9,236.87
04-01-2017,0,8.85,227.16
05-01-2017,27,8.81,244.09
06-01-2017,0,8.93,234.73
07-01-2017,0,8.95,224.99
08-01-2017,0,8.96,215.41
09-01-2017,0,8.98,206.63
10-01-2017,0,9,198.57
11-01-2017,0,9.03,190.38
12-01-2017,0,9.06,182.97
13-01-2017,0,9.11,175.31
14-01-2017,0,9.12,167.8
15-01-2017,0,9.13,160.78
16-01-2017,0,9.14,153.92
17-01-2017,0,9.15,147.24
18-01-2017,0,9.17,140.86
19-01-2017,0,9.19,134.92
20-01-2017,0,9.21,129.23
21-01-2017,0,9.23,123.54
22-01-2017,0,9.25,117.86
23-01-2017,0,9.27,112.12
24-01-2017,2,9.29,108.32
25-01-2017,0,9.27,102.83
26-01-2017,14,9.19,111.5
27-01-2017,7,9.15,112.93
28-01-2017,0,9.21,107.03
29-01-2017,0,9.25,101.49
30-01-2017,0,9.25,95.94
31-01-2017,0,9.24,90.37
01-02-2017,0,9.36,84.4
02-02-2017,0,9.28,77.13
03-02-2017,27,9.37,101.08
04-02-2017,0,9.27,98.03
05-02-2017,53,8.77,148.94
06-02-2017,3,8.74,149.58
07-02-2017,0,8.66,147.18
08-02-2017,0,8.72,144.83
09-02-2017,9,8.88,151.7
10-02-2017,0,8.81,149.37
11-02-2017,0,8.93,147.03
12-02-2017,0,8.89,144.7
13-02-2017,0,8.99,142.37
14-02-2017,0,9.06,140.03
15-02-2017,3,9.12,140.73
16-02-2017,6,9.14,144.43
17-02-2017,3,9.21,145.03
18-02-2017,0,9.13,142.57
19-02-2017,0,9.27,140.1
20-02-2017,0,9.22,137.63
21-02-2017,0,9.29,135.17
22-02-2017,0,9.29,132.7
23-02-2017,0,9.47,130.23
24-02-2017,0,9.49,127.77
25-02-2017,0,9.46,125.26
26-02-2017,0,9.51,122.83
27-02-2017,0,9.46,120.41
28-02-2017,0,9.6,117.99
01-03-2017,0,9.65,115.57
02-03-2017,57,9.19,170.78
03-03-2017,0,9.18,167.72
04-03-2017,0,9.18,164.67
05-03-2017,0,9.21,161.61
06-03-2017,0,9.11,158.56
07-03-2017,0,9.14,155.5
08-03-2017,4,9.19,156.49
09-03-2017,10,9.29,163.5
10-03-2017,0,9.31,160.29
11-03-2017,0,9.39,157.02
12-03-2017,0,9.43,153.77
13-03-2017,0,9.42,150.48
14-03-2017,1,9.4,148.67
15-03-2017,80,9.06,226.72
16-03-2017,82,7.12,305.71
17-03-2017,3,7.73,304.31
18-03-2017,0,8.29,299.84
19-03-2017,7,8.4,302.46
20-03-2017,0,8.49,297.88
21-03-2017,0,8.55,293.34
22-03-2017,0,8.56,288.86
23-03-2017,0,8.59,284.37
24-03-2017,0,8.66,279.88
25-03-2017,0,8.75,275.39
26-03-2017,0,8.78,270.9
27-03-2017,0,8.79,266.41
28-03-2017,0,8.84,261.92
29-03-2017,0,8.99,257.43
30-03-2017,0,8.96,252.94
31-03-2017,0,8.89,248.46
01-04-2017,0,8.94,243.97
02-04-2017,0,8.94,239.48
03-04-2017,0,9.07,234.92
04-04-2017,0,9.11,230.5
05-04-2017,0,9.17,225.78
06-04-2017,0,9.22,221.66
07-04-2017,0,9.21,217.53
08-04-2017,0,9.24,213.41
09-04-2017,0,9.27,209.29
10-04-2017,0,9.31,205.17
11-04-2017,0,9.33,201.04
12-04-2017,0,9.39,196.92
13-04-2017,0,9.38,192.8
14-04-2017,0,9.48,188.68
15-04-2017,0,9.51,184.56
16-04-2017,0,9.47,180.43
17-04-2017,0,9.5,176.31
18-04-2017,0,9.54,172.19
19-04-2017,0,9.6,168.07
20-04-2017,0,9.67,163.94
21-04-2017,0,9.5,159.82
22-04-2017,0,9.26,155.7
23-04-2017,0,9.31,151.58
24-04-2017,0,9.33,147.43
25-04-2017,0,9.42,143.33
26-04-2017,0,9.46,139.08
27-04-2017,0,9.5,135.06
28-04-2017,0,9.53,131.19
29-04-2017,11,9.51,138.44
30-04-2017,0,9.66,134.46
01-05-2017,0,9.76,130.47
02-05-2017,0,9.69,126.48
03-05-2017,0,9.87,122.49
04-05-2017,0,9.89,118.2
05-05-2017,0,9.92,114.51
06-05-2017,0,9.95,110.23
07-05-2017,0,10.07,107.1
08-05-2017,0,10.04,104.03
09-05-2017,0,9.85,100.97
10-05-2017,0,9.93,97.8
11-05-2017,0,9.81,94.83
12-05-2017,0,9.8,91.87
13-05-2017,0,9.8,88.9
14-05-2017,0,9.73,85.93
15-05-2017,0,9.82,82.97
16-05-2017,0,9.74,79.97
17-05-2017,0,9.85,76.97
18-05-2017,0,9.89,74.07
19-05-2017,0,9.79,71.23
20-05-2017,0,9.85,68.4
21-05-2017,0,9.84,65.57
22-05-2017,0,9.9,62.73
23-05-2017,0,10.14,59.9
24-05-2017,0,10,57.07
25-05-2017,0,9.9,54.23
26-05-2017,0,10.03,51.4
27-05-2017,0,9.97,48.57
28-05-2017,0,9.87,45.73
29-05-2017,0,9.93,42.9
30-05-2017,0,9.98,40.07
31-05-2017,0,10.19,36.6
01-06-2017,0,10.06,34.4
02-06-2017,0,10.07,32.2
03-06-2017,0,10.07,30
04-06-2017,0,10.01,27.8
05-06-2017,0,10,25.6
06-06-2017,0,10.11,23.36
07-06-2017,0,10.18,21.09
08-06-2017,0,10.16,19.04
09-06-2017,0,10.37,17
10-06-2017,0,10.16,14.96
11-06-2017,0,10.32,12.91
12-06-2017,0,10.29,10.86
13-06-2017,0,10.4,7.93
14-06-2017,0,10.31,5.88
15-06-2017,0,10.38,5.61
16-06-2017,0,10.23,5.41
17-06-2017,0,10.43,5.13
18-06-2017,0,10.41,5.01
19-06-2017,0,10.5,4.89
20-06-2017,0,10.54,4.77
21-06-2017,6,10.41,10.71
22-06-2017,0,10.43,10.52
23-06-2017,0,10.61,10.33
24-06-2017,0,10.71,10.14
25-06-2017,0,10.64,9.96
26-06-2017,0,10.77,9.77
27-06-2017,0,10.85,9.58
28-06-2017,0,10.79,9.39
29-06-2017,0,10.87,9.2
30-06-2017,0,10.86,9.01
01-07-2017,0,10.91,8.82
02-07-2017,0,11.21,8.63
03-07-2017,0,10.99,8.44
04-07-2017,0,11.01,8.26
05-07-2017,0,11.11,8.07
06-07-2017,0,11.14,7.88
07-07-2017,0,11.21,7.69
08-07-2017,0,11.26,7.5
09-07-2017,0,11.32,7.31
10-07-2017,0,11.27,7.12
11-07-2017,3,11.24,9.97
12-07-2017,0,11.42,9.74
13-07-2017,0,11.37,9.52
14-07-2017,4,11.4,13.34
15-07-2017,0,11.48,13.08
16-07-2017,0,11.49,12.81
17-07-2017,0,11.42,12.54
18-07-2017,0,11.48,12.28
19-07-2017,0,11.55,12.01
20-07-2017,0,11.57,11.74
21-07-2017,0,11.58,11.48
22-07-2017,0,11.6,11.21
23-07-2017,0,11.75,10.94
24-07-2017,0,11.68,10.68
25-07-2017,0,11.68,10.41
26-07-2017,0,11.57,10.14
27-07-2017,0,11.67,9.88
28-07-2017,0,11.64,9.49
29-07-2017,0,11.73,9.34
30-07-2017,35,11.47,44.59
31-07-2017,5,11.44,49.11
01-08-2017,106,11.1,155.7
02-08-2017,8,10.97,162.02
03-08-2017,43,8.38,203.64
04-08-2017,2,8.45,203.33
05-08-2017,0,8.66,200.98
06-08-2017,27,8.5,225.92
07-08-2017,4,8.73,227.31
08-08-2017,23,8.56,247.87
09-08-2017,0,8.63,244.91
10-08-2017,0,8.68,241.96
11-08-2017,6,8.73,245.07
12-08-2017,34,8.67,276.42
13-08-2017,20,8.6,293.24
14-08-2017,23,8.52,312.88
15-08-2017,41,8.05,350.46
16-08-2017,68,7.13,414.88
17-08-2017,31,7.33,441.13
18-08-2017,34,7.68,470.08
19-08-2017,12,8.15,476.4
20-08-2017,7,8.25,477.53
21-08-2017,2,8.45,473.53
22-08-2017,1,8.6,468.5
23-08-2017,5,8.75,467.5
24-08-2017,0,8.78,461.39
25-08-2017,2,8.76,457.3
26-08-2017,84,7.8,536.1
27-08-2017,0,8.14,529.03
28-08-2017,24,8.3,546.23
29-08-2017,11,8.48,550.02
30-08-2017,0,8.6,542.57
31-08-2017,0,8.75,535.11
01-09-2017,0,8.7,527.66
02-09-2017,5,8.73,525.26
03-09-2017,17,8.7,534.93
04-09-2017,0,8.74,527.23
05-09-2017,3,8.79,522.57
06-09-2017,1,8.9,515.84
07-09-2017,19,8.84,527.31
08-09-2017,0,8.87,519.36
09-09-2017,0,8.89,511.4
10-09-2017,31,8.71,534.79
11-09-2017,87,8.6,614.46
12-09-2017,106,6.53,712.37
13-09-2017,8,7.43,710.01
14-09-2017,58,7.73,758.12
15-09-2017,54,7.28,801.54
16-09-2017,21,7.93,811
17-09-2017,104,6.73,904.14
18-09-2017,55,6.33,946.59
19-09-2017,26,7.33,959.03
20-09-2017,14,8.05,959.19
21-09-2017,6,8.25,951.1
22-09-2017,10,8.61,946.99
23-09-2017,24,8.37,956.92
24-09-2017,21,8.49,963.56
25-09-2017,16,8.5,964.9
26-09-2017,38,8.2,988.31
27-09-2017,11,8.3,984
28-09-2017,15,8.55,983.61
29-09-2017,1,8.58,968.9
30-09-2017,10,8.67,963.28
01-10-2017,3,8.77,950.47
02-10-2017,3,8.78,937.62
03-10-2017,5,8.83,926.77
04-10-2017,1,8.87,911.81
05-10-2017,4,8.83,899.88
06-10-2017,5,8.88,888.91
07-10-2017,1,8.98,873.84
08-10-2017,45,8.65,903.26
09-10-2017,109,6.25,996.84
10-10-2017,22,7.15,1001.32
11-10-2017,0,8.05,983.31
12-10-2017,26,8.25,991.54
13-10-2017,0,8.35,973.29
14-10-2017,3,8.65,958.07
15-10-2017,0,8.57,939.78
16-10-2017,7,8.65,928.57
17-10-2017,1,8.68,911.21
18-10-2017,4,8.65,896.88
19-10-2017,6,8.7,884.52
20-10-2017,10,8.65,876.14
21-10-2017,2,8.68,859.57
22-10-2017,1,8.71,841.96
23-10-2017,0,8.85,823.32
24-10-2017,0,8.88,804.69
25-10-2017,3,8.85,789.09
26-10-2017,0,8.84,770.42
27-10-2017,6,8.89,757.82
28-10-2017,14,8.91,752.86
29-10-2017,91,7.41,826.31
30-10-2017,18,7.85,823.88
31-10-2017,44,7.39,849.8
01-11-2017,34,7.55,864.82
02-11-2017,4,8.18,850.07
03-11-2017,13,8.52,844.41
04-11-2017,6,8.55,831.23
05-11-2017,27,8.52,839.78
06-11-2017,2,8.45,822.58
07-11-2017,4,8.6,807.89
08-11-2017,3,8.68,792.14
09-11-2017,25,8.48,798.54
10-11-2017,1,8.53,780.16
11-11-2017,0,8.61,761.28
12-11-2017,0,8.7,742.59
13-11-2017,4,8.87,728
14-11-2017,6,8.89,715.54
15-11-2017,33,8.73,731.49
16-11-2017,14,8.62,728.17
17-11-2017,0,8.69,711.16
18-11-2017,7,8.74,701.41
19-11-2017,61,8.05,746.32
20-11-2017,30,8.25,759.24
21-11-2017,0,8.44,741.47
22-11-2017,0,8.73,723.8
23-11-2017,0,8.75,706.11
24-11-2017,0,8.78,687.53
25-11-2017,0,8.81,670.82
26-11-2017,0,8.84,653.84
27-11-2017,0,8.86,637.28
28-11-2017,0,8.89,620.96
29-11-2017,41,8.92,646.09
30-11-2017,31,8.25,660.66
01-12-2017,11,8.6,654.6
02-12-2017,4,8.71,641.27
03-12-2017,1,8.82,625.23
04-12-2017,3,8.84,611.18
05-12-2017,42,8.37,636.58
06-12-2017,5,8.58,623.91
07-12-2017,5,8.7,611.61
08-12-2017,0,8.54,594.2
09-12-2017,0,8.38,576.44
10-12-2017,0,8.22,558.41
11-12-2017,0,8.06,541.13
12-12-2017,0,7.9,526.12
13-12-2017,0,7.74,510.64
14-12-2017,59,7.58,555.51
15-12-2017,23,7.48,564.29
16-12-2017,11,8.28,559.99
17-12-2017,0,8.59,546.14
18-12-2017,4,8.67,537.28
19-12-2017,73,7.76,598.56
20-12-2017,106,6.13,692.63
21-12-2017,11,7.24,689.5
22-12-2017,0,8.25,675.08
23-12-2017,30,8.28,691.29
24-12-2017,1,8.53,678.13
25-12-2017,80,7.45,744.78
26-12-2017,5,8.03,735.42
27-12-2017,0,8.54,721.03
28-12-2017,34,8.3,741.34
29-12-2017,2,8.52,728.83
30-12-2017,9,8.63,723.57
31-12-2017,1,8.82,710.14
01-01-2018,1,8.86,696.72
02-01-2018,1,8.87,683.39
03-01-2018,8,8.9,677.1
04-01-2018,55,8.21,718.28
05-01-2018,50,7.75,753.89
06-01-2018,1,8.28,738.92
07-01-2018,2,8.66,724.74
08-01-2018,0,8.82,710.7
09-01-2018,1,8.89,698.16
10-01-2018,0,8.84,684.3
11-01-2018,3,8.9,674.06
12-01-2018,0,8.96,660.71
13-01-2018,4,8.95,651.48
14-01-2018,51,8.78,689.64
15-01-2018,35,8.28,711.21
16-01-2018,160,5.03,858.76
17-01-2018,9,6.55,851.87
18-01-2018,33,7.47,869.17
19-01-2018,0,8.42,852.93
20-01-2018,0,8.67,836.73
21-01-2018,13,8.75,833.7
22-01-2018,9,8.73,826.48
23-01-2018,0,8.83,810.02
24-01-2018,0,8.9,793.63
25-01-2018,0,8.89,777.18
26-01-2018,15,8.85,775.87
27-01-2018,0,8.93,758.52
28-01-2018,7,8.94,750.08
29-01-2018,0,8.97,734.39
30-01-2018,1,8.72,720.31
31-01-2018,17,8.47,723.11
01-02-2018,0,8.4,708.48
02-02-2018,11,8.44,705.19
03-02-2018,2,8.49,692.51
04-02-2018,0,8.53,678.37
05-02-2018,0,8.65,664.22
06-02-2018,4,8.62,654.18
07-02-2018,1,8.72,640.84
08-02-2018,0,8.65,627.03
09-02-2018,0,8.7,613.24
10-02-2018,0,8.67,599.46
11-02-2018,3,8.69,588.66
12-02-2018,0,8.73,574.81
13-02-2018,0,8.75,560.73
14-02-2018,0,8.8,547.23
15-02-2018,0,8.88,534.04
16-02-2018,0,8.81,520.78
17-02-2018,0,8.83,506.99
18-02-2018,0,8.84,494.22
19-02-2018,0,8.79,482.12
20-02-2018,0,8.83,470.02
21-02-2018,0,8.88,457.92
22-02-2018,0,8.95,445.82
23-02-2018,0,9.01,433.72
24-02-2018,0,9.04,421.62
25-02-2018,0,9.12,409.52
26-02-2018,0,9.11,397.42
27-02-2018,0,9.14,384.87
28-02-2018,0,9.18,372.88
01-03-2018,0,9.11,361.46
02-03-2018,0,9.2,350.23
03-03-2018,0,9.19,339.09
04-03-2018,0,9.24,327.93
05-03-2018,0,9.31,316.38
06-03-2018,0,9.33,305.7
07-03-2018,0,9.34,295.08
08-03-2018,0,9.36,284.57
09-03-2018,0,9.39,274.06
10-03-2018,0,9.35,263.54
11-03-2018,0,9.41,253.03
12-03-2018,0,9.38,242.52
13-03-2018,0,9.44,232.01
14-03-2018,0,9.49,220.84
15-03-2018,0,9.53,210.73
16-03-2018,0,9.48,201.01
17-03-2018,0,9.5,191.53
18-03-2018,0,9.42,182.01
19-03-2018,0,9.49,171.77
20-03-2018,0,9.5,161.97
21-03-2018,0,9.56,154.4
22-03-2018,0,9.45,147.08
23-03-2018,0,9.49,139.42
24-03-2018,0,9.52,132.42
25-03-2018,0,9.54,124.56
26-03-2018,0,9.52,118.41
27-03-2018,0,9.66,112.38
28-03-2018,0,9.6,105.97
29-03-2018,0,9.52,100.29
30-03-2018,0,9.54,94.56
31-03-2018,0,9.46,89.01
01-04-2018,0,9.53,83.48
02-04-2018,0,9.53,77.96
03-04-2018,0,9.53,72.37
04-04-2018,0,9.53,66.34
05-04-2018,0,9.53,60.99
06-04-2018,0,9.53,56.73
07-04-2018,0,9.53,52.48
08-04-2018,0,9.53,48.27
09-04-2018,0,9.53,44.04
10-04-2018,0,9.54,39.84
11-04-2018,0,9.54,35.61
12-04-2018,0,9.54,31.44
13-04-2018,0,9.54,27.23
14-04-2018,0,9.55,22.54
15-04-2018,0,9.55,18.6
16-04-2018,0,9.59,13.66
17-04-2018,0,9.62,12.17
18-04-2018,0,9.68,10.51
19-04-2018,0,9.65,9.59
20-04-2018,0,9.62,8.67
21-04-2018,0,9.66,7.6
22-04-2018,2,9.72,8.74
23-04-2018,0,9.7,8.04
24-04-2018,0,9.69,7.34
25-04-2018,0,9.67,6.64
26-04-2018,0,9.66,5.78
27-04-2018,0,9.64,5.24
28-04-2018,0,9.63,4.63
29-04-2018,0,9.61,4.18
30-04-2018,0,9.66,3.71
01-05-2018,0,9.68,3.08
02-05-2018,3,9.72,5.86
03-05-2018,0,9.76,5.44
04-05-2018,0,9.72,5.26
05-05-2018,0,9.78,5.11
06-05-2018,0,9.83,4.97
07-05-2018,0,9.87,4.78
08-05-2018,0,9.83,4.67
09-05-2018,0,9.89,4.58
10-05-2018,21,9.95,25.72
11-05-2018,0,9.99,25.4
12-05-2018,0,10.11,25.04
13-05-2018,0,10.14,24.76
14-05-2018,0,10.18,24.47
15-05-2018,0,10.15,24.18
16-05-2018,0,10.2,23.89
17-05-2018,0,10.22,23.6
18-05-2018,0,10.26,23.31
19-05-2018,0,10.35,23.02
20-05-2018,0,10.43,22.73
21-05-2018,0,10.33,22.44
22-05-2018,0,10.31,22.16
23-05-2018,15,10.5,37.03
24-05-2018,0,10.63,36.58
25-05-2018,0,10.61,36.12
26-05-2018,0,10.65,35.67
27-05-2018,28,10.53,63.52
28-05-2018,0,10.56,62.76
29-05-2018,0,10.56,61.99
30-05-2018,0,10.56,61.22
31-05-2018,0,10.56,60.46
01-06-2018,0,10.56,59.69
02-06-2018,0,10.57,58.92
03-06-2018,0,10.57,58.16
04-06-2018,0,10.57,57.39
05-06-2018,0,10.57,56.62
06-06-2018,0,10.57,55.86
07-06-2018,0,10.57,55.09
08-06-2018,0,10.57,54.32
09-06-2018,0,10.57,53.56
10-06-2018,0,10.57,52.79
11-06-2018,0,10.57,52.02
12-06-2018,0,10.58,51.26
13-06-2018,0,10.58,50.49
14-06-2018,0,10.58,49.72
15-06-2018,0,10.58,48.96
16-06-2018,0,10.58,48.19
17-06-2018,0,10.58,47.42
18-06-2018,0,10.58,46.66
19-06-2018,0,10.58,45.89
20-06-2018,0,10.58,45.12
21-06-2018,0,10.58,44.36
22-06-2018,0,10.59,43.59
23-06-2018,0,10.59,42.82
24-06-2018,0,10.59,42.06
25-06-2018,0,10.59,41.29
26-06-2018,0,10.59,40.52
27-06-2018,0,10.59,39.76
28-06-2018,0,10.59,38.99
29-06-2018,0,10.59,38.22
30-06-2018,0,10.59,37.46
01-07-2018,0,10.59,36.69
02-07-2018,0,10.6,35.92
03-07-2018,0,10.6,35.16
04-07-2018,0,10.6,34.39
05-07-2018,0,10.6,33.62
06-07-2018,0,10.6,32.86
07-07-2018,1,10.63,33.1
08-07-2018,0,10.36,32.32
09-07-2018,0,10.09,31.54
10-07-2018,0,9.82,30.77
11-07-2018,0,9.54,29.99
12-07-2018,0,9.27,29.21
13-07-2018,0,9,28.43
14-07-2018,0,8.73,27.66
15-07-2018,0,8.46,26.88
16-07-2018,0,8.19,26.1
17-07-2018,0,7.92,25.32
18-07-2018,0,7.65,24.54
19-07-2018,0,7.37,23.77
20-07-2018,0,7.1,22.99
21-07-2018,0,6.83,22.19
22-07-2018,0,6.56,21.43
23-07-2018,24,7.71,44.94
24-07-2018,29,7.53,73.24
25-07-2018,8,7.93,79.99
26-07-2018,18,8.3,96.76
27-07-2018,0,8.24,95.12
28-07-2018,5,8.38,98.54
29-07-2018,0,8.41,96.86
30-07-2018,17,8.37,112.36
31-07-2018,2,8.46,112.47
01-08-2018,4,8.45,114.64
02-08-2018,0,8.53,112.73
03-08-2018,3,8.56,113.86
04-08-2018,19,8.62,131.12
05-08-2018,5,8.49,134.02
06-08-2018,1,8.57,132.82
07-08-2018,37,8.23,168.01
08-08-2018,60,8.15,225.81
09-08-2018,61,6.81,284.42
10-08-2018,5,7.5,285.73
11-08-2018,6,8.42,288
12-08-2018,3,8.29,287.17
13-08-2018,10,8.42,293.38
14-08-2018,7,8.4,296.44
15-08-2018,4,8.47,296.4
16-08-2018,22,8.4,314.51
17-08-2018,39,7.91,349.57
18-08-2018,19,7.93,363.97
19-08-2018,21,7.98,380.18
20-08-2018,0,7.98,374.92
21-08-2018,0,7.98,369.5
22-08-2018,0,7.99,364.41
23-08-2018,0,7.99,359.32
24-08-2018,0,7.99,354.23
25-08-2018,0,7.99,348.83
26-08-2018,0,7.99,344.06
27-08-2018,0,7.99,339.28
28-08-2018,0,8,334.5
29-08-2018,0,8,329.72
30-08-2018,0,8,324.94
31-08-2018,0,8,320.17
01-09-2018,0,8,315.39
02-09-2018,0,8,310.61
03-09-2018,0,8.01,305.83
04-09-2018,0,8.01,301.06
05-09-2018,0,8.01,296.28
06-09-2018,59,8.01,351.16
07-09-2018,0,8.01,345.72
08-09-2018,35,8.02,375.68
09-09-2018,55,8.02,425.47
10-09-2018,38,8.02,457.46
11-09-2018,12,8.02,462.73
12-09-2018,35,8.02,491.13
13-09-2018,0,8.02,483.76
14-09-2018,22,8.03,498.62
15-09-2018,31,8.03,522.34
16-09-2018,18,8.03,532.58
17-09-2018,21,8.18,545.64
18-09-2018,26,8.42,563.53
19-09-2018,26,8.08,581.13
20-09-2018,11,7.9,583.28
21-09-2018,0,7.94,574.18
22-09-2018,0,8.3,565.08
23-09-2018,0,8.4,555.98
24-09-2018,4,8.43,550.92
25-09-2018,16,8.52,557.96
26-09-2018,0,8.49,548.63
27-09-2018,0,8.53,539.31
28-09-2018,0,8.57,529.99
29-09-2018,16,8.54,536.84
30-09-2018,0,8.56,527.34
01-10-2018,0,8.59,517.84
02-10-2018,3,8.55,511.38
03-10-2018,41,8.37,543.3
04-10-2018,199,4.57,734.52
05-10-2018,46,5.83,768.82
06-10-2018,37,6.89,793.53
07-10-2018,41,6.79,821.88
08-10-2018,4,7.83,812.36
09-10-2018,5,7.86,803.8
10-10-2018,5,8.14,795.19
11-10-2018,0,8.6,781.47
12-10-2018,0,8.62,767.74
13-10-2018,0,8.63,754.02
14-10-2018,0,8.65,740.3
15-10-2018,0,8.67,726.58
16-10-2018,0,8.68,712.86
17-10-2018,0,8.7,699.13
18-10-2018,0,8.72,685.41
19-10-2018,0,8.73,671.69
20-10-2018,0,8.75,657.97
21-10-2018,0,8.6,643.98
22-10-2018,0,8.45,630.2
23-10-2018,0,8.3,616.98
24-10-2018,0,8.16,603.73
25-10-2018,0,8.01,590.89
26-10-2018,0,7.86,577.99
27-10-2018,4,7.71,569.24
28-10-2018,0,7.71,556.22
29-10-2018,0,7.7,543.56
30-10-2018,0,7.7,530.89
31-10-2018,0,7.69,518.31
01-11-2018,0,7.69,505.7
02-11-2018,0,7.68,492.94
03-11-2018,0,7.68,480.56
04-11-2018,0,7.67,468.27
05-11-2018,0,7.67,455.59
06-11-2018,0,7.78,443.07
07-11-2018,0,7.89,431.2
08-11-2018,0,7.99,420.63
09-11-2018,0,8.1,410.11
10-11-2018,5,8.21,404.74
11-11-2018,9,8.43,403.32
12-11-2018,21,8.51,414.08
13-11-2018,0,8.29,403.48
14-11-2018,0,8.36,392.72
15-11-2018,18,8.31,400.22
16-11-2018,0,8.41,389.98
17-11-2018,0,8.5,379.92
18-11-2018,0,8.5,370.33
19-11-2018,3,8.51,363.78
20-11-2018,2,8.65,356.18
21-11-2018,0,8.66,346.53
22-11-2018,0,8.66,336.89
23-11-2018,0,8.75,327.24
24-11-2018,0,8.76,317.6
25-11-2018,0,8.77,307.96
26-11-2018,0,8.78,298.31
27-11-2018,0,8.78,288.67
28-11-2018,0,8.79,279.02
29-11-2018,0,8.8,269.38
30-11-2018,0,8.81,259.73
01-12-2018,0,8.82,250.09
02-12-2018,0,8.84,240.44
03-12-2018,6,8.9,236.87
04-12-2018,0,8.85,227.16
05-12-2018,27,8.81,244.09
06-12-2018,0,8.93,234.73
07-12-2018,0,8.95,224.99
08-12-2018,0,8.96,215.41
09-12-2018,0,8.98,206.63
10-12-2018,0,9,198.57
11-12-2018,0,9.03,190.38
12-12-2018,0,9.06,182.97
13-12-2018,0,9.11,175.31
14-12-2018,0,9.12,167.8
15-12-2018,0,9.13,160.78
16-12-2018,0,9.14,153.92
17-12-2018,0,9.15,147.24
18-12-2018,0,9.17,140.86
19-12-2018,0,9.19,134.92
20-12-2018,0,9.21,129.23
21-12-2018,0,9.23,123.54
22-12-2018,0,9.25,117.86
23-12-2018,0,9.27,112.12
24-12-2018,2,9.29,108.32
25-12-2018,0,9.27,102.83
26-12-2018,14,9.19,111.5
27-12-2018,7,9.15,112.93
28-12-2018,0,9.21,107.03
29-12-2018,0,9.25,101.49
30-12-2018,0,9.25,95.94
31-12-2018,0,9.24,90.37
01-01-2019,0,9.36,84.4
02-01-2019,0,9.28,77.13
03-01-2019,27,9.37,101.08
04-01-2019,0,9.27,98.03
05-01-2019,53,8.77,148.94
06-01-2019,3,8.74,149.58
07-01-2019,0,8.66,147.18
08-01-2019,0,8.72,144.83
09-01-2019,9,8.88,151.7
10-01-2019,0,8.81,149.37
11-01-2019,0,8.93,147.03
12-01-2019,0,8.89,144.7
13-01-2019,0,8.99,142.37
14-01-2019,0,9.06,140.03
15-01-2019,3,9.12,140.73
16-01-2019,6,9.14,144.43
17-01-2019,3,9.21,145.03
18-01-2019,0,9.13,142.57
19-01-2019,0,9.27,140.1
20-01-2019,0,9.22,137.63
21-01-2019,0,9.29,135.17
22-01-2019,0,9.29,132.7
23-01-2019,0,9.47,130.23
24-01-2019,0,9.49,127.77
25-01-2019,0,9.46,125.26
26-01-2019,0,9.51,122.83
27-01-2019,0,9.46,120.41
28-01-2019,0,9.6,117.99
29-01-2019,0,9.65,115.57
30-01-2019,57,9.19,170.78
31-01-2019,0,9.18,167.72
01-02-2019,0,9.18,164.67
02-02-2019,0,9.21,161.61
03-02-2019,0,9.11,158.56
04-02-2019,0,9.14,155.5
05-02-2019,4,9.19,156.49
06-02-2019,10,9.29,163.5
07-02-2019,0,9.31,160.29
08-02-2019,0,9.39,157.02
09-02-2019,0,9.43,153.77
10-02-2019,0,9.42,150.48
11-02-2019,1,9.4,148.67
12-02-2019,80,9.06,226.72
13-02-2019,82,7.12,305.71
14-02-2019,3,7.73,304.31
15-02-2019,0,8.29,299.84
16-02-2019,7,8.4,302.46
17-02-2019,0,8.49,297.88
18-02-2019,0,8.55,293.34
19-02-2019,0,8.56,288.86
20-02-2019,0,8.59,284.37
21-02-2019,0,8.66,279.88
22-02-2019,0,8.75,275.39
23-02-2019,0,8.78,270.9
24-02-2019,0,8.79,266.41
25-02-2019,0,8.84,261.92
26-02-2019,0,8.99,257.43
27-02-2019,0,8.96,252.94
28-02-2019,0,8.89,248.46
01-03-2019,0,8.94,243.97
