TimeStamp,Level(m),Storage(mcm),Storage_Percent(%),Inflow(m^3/s),Spill(m^3/s),Rainfall(mm)
2024-09-13,20.43684,56.1472,68.65052,6.310899999999999,,
2024-09-14,20.43684,56.1472,68.65052,6.310899999999999,,
2024-09-15,20.287488000000003,55.0435,67.30104,5.6034,,
2024-09-16,20.20824,54.4492,66.57439,3.8488,,
2024-09-17,20.159472,54.0813,66.12457,6.4807,,
2024-09-18,20.064984,53.3738,65.25952,4.8959,,
2024-09-19,20.064984,53.3738,65.25952,4.8959,,
2024-09-20,19.872960000000003,51.9588,63.52941,5.0657,,
2024-09-21,19.775424,51.223,62.62976,2.2923,,
2024-09-22,19.69008,50.6004,61.86851,3.3394,,
2024-09-23,19.616928,50.0627,61.21107,4.3865,,
2024-09-24,19.53768,49.4684,60.48443,3.8488,,
2024-09-25,19.46148,48.9024,59.79239,4.1318,,
2024-09-26,19.37004,48.2232,58.96194,2.8017,,
2024-09-27,19.287744,47.6006,58.20069,3.5941,,
2024-09-28,19.2024,46.978,57.43945,3.3394,,
2024-09-29,19.14144,46.5252,56.88581,5.4336,,
2024-09-30,19.120104,46.3554,56.6782,4.811,,
2024-10-01,19.104864,46.2422,56.53979,3.7073,,
2024-10-02,19.104864,46.2422,56.53979,3.7073,,
2024-10-03,19.135344,46.4686,56.81661,10.9521,,
2024-10-04,19.1262,46.412,56.7474,4.1318,,
2024-10-05,19.1262,46.412,56.7474,4.9242,,
2024-10-06,19.11096,46.2988,56.609,3.5941,,
2024-10-07,19.11096,46.2988,56.609,4.9242,,
2024-10-08,19.132296,46.4686,56.81661,6.7637,,
2024-10-09,19.1262,46.412,56.7474,4.3865,,
2024-10-10,19.165824,46.695,57.09343,8.3202,,
2024-10-11,19.165824,46.695,57.09343,8.3202,,
2024-10-12,19.2024,46.978,57.43945,8.0655,,
2024-10-13,19.44624,48.7892,59.65398,12.7916,,
2024-10-14,19.5072,49.242,60.20761,10.1597,,
2024-10-15,19.543776,49.525,60.55363,8.0655,,
2024-10-16,19.543776,49.525,60.55363,8.0655,,
2024-10-17,19.543776,49.525,60.55363,8.0655,,
