TimeStamp,Level(m),Storage(mcm),Storage_Percent(%),Inflow(m^3/s),Spill(m^3/s),Rainfall(mm)
2024-07-14,29.24556,574.9427999999999,54.75568,182.9312,,
2024-07-15,29.24556,574.9427999999999,54.75568,182.9312,,
2024-07-16,30.297120000000003,641.0233,61.04897,377.4654,,
2024-07-17,30.81528,674.6154,64.24817,396.9641,,
2024-07-18,30.81528,674.6154,64.24817,396.9641,,
2024-07-19,32.781240000000004,811.078,77.24443,864.4801,,
2024-07-20,33.86328,895.0441,85.24109,1015.1493,,
2024-07-21,34.68624,963.8131,91.79042,1139.5561,,
2024-07-22,34.85388,978.2461,93.16497,937.8903,,
2024-07-23,35.08248,998.0561,95.05161,672.6627,,
2024-07-24,35.34156,1021.2904,97.26437,722.2443,,
2024-07-25,35.362896,1023.2148,97.44765,661.1729,,
2024-07-26,35.3568,1022.6771,97.39644,978.2744,,
2024-07-27,35.06724,996.6694,94.91955,1499.8717,,
2024-07-28,34.671,962.5113,91.66644,1787.4846,,
2024-07-29,35.06724,996.6694,94.91955,1471.5434,,
2024-07-30,35.088576,998.5938,95.10282,923.2026,,
2024-07-31,35.350704,1022.1111,97.34253,752.78,,
2024-08-01,34.9758,988.7454,94.16489,1734.0259,,
2024-08-02,,,,,,
2024-08-03,35.02152,992.6791,94.53953,767.6658,,
2024-08-04,35.06724,996.6694,94.91955,682.03,,
2024-08-05,35.06724,996.6694,94.91955,682.03,,
2024-08-06,35.433,1029.4974,98.04598,364.7587,,
2024-08-07,35.64636,1048.6565,99.87063,322.5917,,
2024-08-08,35.6616,1050.0149,100.0,121.2089,,
2024-08-09,35.6616,1050.0149,100.0,357.1177,,
2024-08-10,35.6616,1050.0149,100.0,241.0877,,
2024-08-11,35.6616,1050.0149,100.0,275.0477,,
2024-08-12,35.46348,1032.2425,98.30741,261.6901,,
2024-08-13,35.29584,1017.1869,96.87357,260.5298,,
2024-08-14,35.29584,1017.1869,96.87357,282.3491,,
2024-08-15,35.41776,1028.139,97.91661,294.0936,,
2024-08-16,35.41776,1028.139,97.91661,294.0936,,
2024-08-17,35.41776,1028.139,97.91661,294.0936,,
2024-08-18,35.49396,1034.9593,98.56615,292.8484,,
2024-08-19,35.49396,1034.9593,98.56615,292.8484,,
2024-08-20,35.32632,1019.932,97.135,231.1261,,
2024-08-21,35.304984000000005,1018.0076,96.95173,138.55679999999998,,
2024-08-22,35.32632,1019.932,97.135,183.4689,,
2024-08-23,35.32632,1019.932,97.135,157.065,,
2024-08-24,35.37204,1024.0355,97.52581,204.5807,,
2024-08-25,35.37204,1024.0355,97.52581,204.5807,,
2024-08-26,35.3568,1022.6771,97.39644,146.36759999999998,,
2024-08-27,35.408616,1027.3183,97.83845,211.4859,,
2024-08-28,35.515296,1036.8837,98.74943,268.4255,,
2024-08-29,35.64636,1048.6565,99.87063,305.074,,
2024-08-30,35.64636,1048.6565,99.87063,389.7193,,
2024-08-31,35.63112,1047.2698,99.73857,335.6663,,
2024-09-01,35.5854,1043.1663,99.34776,190.7986,,
2024-09-02,35.61588,1045.9114,99.6092,207.6937,,
2024-09-03,35.61588,1045.9114,99.6092,176.0826,,
2024-09-04,35.64636,1048.6565,99.87063,213.4103,,
2024-09-05,35.64636,1048.6565,99.87063,213.4103,,
2024-09-06,35.64636,1048.6565,99.87063,213.4103,,
2024-09-07,35.64636,1048.6565,99.87063,192.8362,,
2024-09-08,35.64636,1048.6565,99.87063,203.0242,,
2024-09-09,35.64636,1048.6565,99.87063,177.55419999999998,,
2024-09-10,35.64636,1048.6565,99.87063,205.8542,,
2024-09-11,35.64636,1048.6565,99.87063,200.9017,,
2024-09-12,35.64636,1048.6565,99.87063,203.0808,,
2024-09-13,35.64636,1048.6565,99.87063,271.0008,,
2024-09-14,35.64636,1048.6565,99.87063,271.0008,,
2024-09-15,35.64636,1048.6565,99.87063,241.9933,,
2024-09-16,35.63112,1047.2698,99.73857,151.1786,,
2024-09-17,35.63112,1047.2698,99.73857,151.1786,,
2024-09-18,35.63112,1047.2698,99.73857,151.1786,,
2024-09-19,35.63112,1047.2698,99.73857,151.1786,,
2024-09-20,35.52444,1037.7044,98.82759,125.2275,,
2024-09-21,35.5092,1036.346,98.69822,122.4258,,
2024-09-22,35.47872,1033.6009,98.43678,139.6888,,
2024-09-23,35.47872,1033.6009,98.43678,139.6888,,
2024-09-24,35.37204,1024.0355,97.52581,141.0189,,
2024-09-25,35.31108,1018.5736,97.00563,113.7094,,
2024-09-26,35.320224,1019.3943,97.08379,141.9528,,
2024-09-27,35.378136,1024.5732,97.57702,218.0798,,
2024-09-28,35.335464,1020.7527,97.21316,140.5378,,
2024-09-29,35.335464,1020.7527,97.21316,140.5378,,
2024-09-30,35.26536,1014.4701,96.61483,137.02859999999998,,
2024-10-01,35.23488,1011.725,96.35339,135.50039999999998,,
2024-10-02,35.23488,1011.725,96.35339,135.50039999999998,,
2024-10-03,35.192208,1007.9045,95.98954,122.8503,,
2024-10-04,35.052,995.311,94.79018,109.2946,,
2024-10-05,34.94532,986.1135,93.91424,72.16499999999999,,
2024-10-06,34.863024,979.0385,93.24044,96.5313,,
2024-10-07,34.863024,979.0385,93.24044,96.5313,,
2024-10-08,34.76244,970.3787,92.41571,132.9534,,
2024-10-09,34.70148,965.1149,91.9144,113.5679,,
2024-10-10,34.661856,961.7189,91.59098,136.8022,,
2024-10-11,34.661856,961.7189,91.59098,136.8022,,
2024-10-12,34.661856,961.7189,91.59098,136.8022,,
2024-10-13,34.661856,961.7189,91.59098,136.8022,,
2024-10-14,34.619184000000004,958.0399,91.2406,141.783,,
2024-10-15,34.597848000000006,956.2004,91.06541,141.7547,,
2024-10-16,34.597848000000006,956.2004,91.06541,141.7547,,
2024-10-17,34.597848000000006,956.2004,91.06541,141.7547,,
